period,stateid,value,type
2010-09-01,IA,3534.99947,Historical
2010-10-01,IA,3480.05485,Historical
2010-11-01,IA,3584.24368,Historical
2010-12-01,IA,4061.85919,Historical
2011-01-01,IA,4150.4056,Historical
2011-02-01,IA,3706.09315,Historical
2011-03-01,IA,3763.22951,Historical
2011-04-01,IA,3417.02039,Historical
2011-05-01,IA,3541.28559,Historical
2011-06-01,IA,3814.39343,Historical
2011-07-01,IA,4479.84522,Historical
2011-08-01,IA,4203.28226,Historical
2011-09-01,IA,3531.26842,Historical
2011-10-01,IA,3482.99553,Historical
2011-11-01,IA,3536.50845,Historical
2011-12-01,IA,4028.54946,Historical
2012-01-01,IA,3926.87648,Historical
2012-02-01,IA,3758.89702,Historical
2012-03-01,IA,3638.34407,Historical
2012-04-01,IA,3330.8652,Historical
2012-05-01,IA,3631.6036,Historical
2012-06-01,IA,3990.36281,Historical
2012-07-01,IA,4659.49201,Historical
2012-08-01,IA,4166.98975,Historical
2012-09-01,IA,3624.46042,Historical
2012-10-01,IA,3556.53039,Historical
2012-11-01,IA,3565.90732,Historical
2012-12-01,IA,3858.77089,Historical
2013-01-01,IA,4132.98393,Historical
2013-02-01,IA,3772.02819,Historical
2013-03-01,IA,3849.11817,Historical
2013-04-01,IA,3564.17609,Historical
2013-05-01,IA,3684.17103,Historical
2013-06-01,IA,3750.01336,Historical
2013-07-01,IA,4155.61557,Historical
2013-08-01,IA,4307.1933,Historical
2013-09-01,IA,3740.12984,Historical
2013-10-01,IA,3673.75767,Historical
2013-11-01,IA,3851.5853,Historical
2013-12-01,IA,4224.44349,Historical
2014-01-01,IA,4396.36082,Historical
2014-02-01,IA,4089.25437,Historical
2014-03-01,IA,3917.02674,Historical
2014-04-01,IA,3638.65675,Historical
2014-05-01,IA,3730.39045,Historical
2014-06-01,IA,3921.374,Historical
2014-07-01,IA,4047.82549,Historical
2014-08-01,IA,4187.00435,Historical
2014-09-01,IA,3691.14742,Historical
2014-10-01,IA,3677.06092,Historical
2014-11-01,IA,3818.76361,Historical
2014-12-01,IA,4086.98806,Historical
2015-01-01,IA,4321.52204,Historical
2015-02-01,IA,3984.75664,Historical
2015-03-01,IA,3890.70785,Historical
2015-04-01,IA,3509.81525,Historical
2015-05-01,IA,3650.56245,Historical
2015-06-01,IA,3947.94133,Historical
2015-07-01,IA,4297.71774,Historical
2015-08-01,IA,4262.12474,Historical
2015-09-01,IA,3941.57937,Historical
2015-10-01,IA,3650.84337,Historical
2015-11-01,IA,3663.00003,Historical
2015-12-01,IA,4026.72205,Historical
2016-01-01,IA,4275.22299,Historical
2016-02-01,IA,3933.2001,Historical
2016-03-01,IA,3899.30958,Historical
2016-04-01,IA,3583.7584,Historical
2016-05-01,IA,3673.40424,Historical
2016-06-01,IA,4209.32429,Historical
2016-07-01,IA,4375.15372,Historical
2016-08-01,IA,4560.89813,Historical
2016-09-01,IA,3930.72345,Historical
2016-10-01,IA,3774.98424,Historical
2016-11-01,IA,3804.2505,Historical
2016-12-01,IA,4410.96337,Historical
2017-01-01,IA,4384.46313,Historical
2017-02-01,IA,3818.55142,Historical
2017-03-01,IA,4035.96514,Historical
2017-04-01,IA,3621.14238,Historical
2017-05-01,IA,3772.687,Historical
2017-06-01,IA,4266.23891,Historical
2017-07-01,IA,4596.12464,Historical
2017-08-01,IA,4239.26715,Historical
2017-09-01,IA,3955.73565,Historical
2017-10-01,IA,3975.84436,Historical
2017-11-01,IA,3934.07692,Historical
2017-12-01,IA,4321.90025,Historical
2018-01-01,IA,4624.27633,Historical
2018-02-01,IA,4148.88659,Historical
2018-03-01,IA,4144.59426,Historical
2018-04-01,IA,3976.43241,Historical
2018-05-01,IA,3977.62388,Historical
2018-06-01,IA,4485.05318,Historical
2018-07-01,IA,4536.27278,Historical
2018-08-01,IA,4743.35058,Historical
2018-09-01,IA,4077.31809,Historical
2018-10-01,IA,3965.7363,Historical
2018-11-01,IA,4160.89307,Historical
2018-12-01,IA,4370.21753,Historical
2019-01-01,IA,4624.25751,Historical
2019-02-01,IA,4262.84251,Historical
2019-03-01,IA,4373.13249,Historical
